station_event_id,net_number,net_id,specimen_id,verbatim_identification,scientific_name,scientific_name_id,lifestage,sex,size_range,taxonomic_rank,prop_total_sample,sf_proc,prop_sf_proc,catch_count,count_method,flowmeter_volume_filtered_m3,depth_volume_filtered_m3,abundance_m3,preservation_method,comments
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-601,METRIDIA PACIFICA AF,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C6,female,,Species,,,,528,Total,70.65,,7.473,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-602,METRIDIA PACIFICA I,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C1,,,Species,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-603,METRIDIA PACIFICA II,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C2,,,Species,,,,112,Total,70.65,,1.585,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-604,METRIDIA PACIFICA III,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C3,,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-605,METRIDIA PACIFICA IV,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C4,,,Species,,,,112,Total,70.65,,1.585,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-606,METRIDIA PACIFICA V,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C5,,,Species,,,,144,Total,70.65,,2.038,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-607,MICROCALANUS SP. V,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,C5,,,Genus,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-608,NEOCALANUS CRISTATUS I,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C1,,,Species,,,,48,Total,70.65,,0.679,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-609,NEOCALANUS CRISTATUS II,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C2,,,Species,,,,160,Total,70.65,,2.265,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-610,NEOCALANUS CRISTATUS III,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C3,,,Species,,,,80,Total,70.65,,1.132,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-611,NEOCALANUS CRISTATUS IV,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C4,,,Species,,,,8,Total,70.65,,0.113,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-612,NEOCALANUS CRISTATUS V,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C5,,,Species,,,,4,Total,70.65,,0.057,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-613,NEOCALANUS FLEMINGERI AF,Neocalanus flemingeri,urn:lsid:marinespecies.org:taxname:353708,C6,female,,Species,,,,4,Total,70.65,,0.057,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-614,NEOCALANUS FLEMINGERI/PLUMCHRUS I,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C1,,,Genus,,,,704,Total,70.65,,9.965,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-615,NEOCALANUS FLEMINGERI/PLUMCHRUS II,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C2,,,Genus,,,,144,Total,70.65,,2.038,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-616,NEOCALANUS FLEMINGERI/PLUMCHRUS III,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C3,,,Genus,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-617,NEOCALANUS FLEMINGERI/PLUMCHRUS IV,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C4,,,Genus,,,,112,Total,70.65,,1.585,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-618,OIKOPLEURA SP. (SMALL),Oikopleura,urn:lsid:marinespecies.org:taxname:103367,juvenile,,,Genus,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-619,OITHONA SIMILIS AF,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,C6,female,,Species,,,,544,Total,70.65,,7.7,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-620,OITHONA SIMILIS AM,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,C6,male,,Species,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-621,OITHONA SP. COPEPODIDS,Oithona,urn:lsid:marinespecies.org:taxname:106485,C4-C5,,,Genus,,,,560,Total,70.65,,7.926,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-622,OITHONA SPINIROSTRIS AF,Oithona spinirostris,urn:lsid:marinespecies.org:taxname:157737,C6,female,,Species,,,,80,Total,70.65,,1.132,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-623,PARASAGITTA ELEGANS,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,,,,Species,,,,4,Total,70.65,,0.057,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-624,PARASAGITTA ELEGANS (SMALL),Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,juvenile,,,Species,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-625,PSEUDOCALANUS SP. AF,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C6,female,,Genus,,,,464,Total,70.65,,6.568,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-626,PSEUDOCALANUS SP. AM,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C6,male,,Genus,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-627,PSEUDOCALANUS SP. III,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C3,,,Genus,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-628,PSEUDOCALANUS SP. IV,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C4,,,Genus,,,,48,Total,70.65,,0.679,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-629,PSEUDOCALANUS SP. V,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C5,,,Genus,,,,256,Total,70.65,,3.623,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-630,RACOVITZANUS ANTARCTICUS AF,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,C6,female,,Species,,,,48,Total,70.65,,0.679,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-631,RACOVITZANUS ANTARCTICUS IV,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,C4,,,Species,,,,80,Total,70.65,,1.132,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-632,SCOLECITHRICELLA MINOR AF,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,C6,female,,Species,,,,96,Total,70.65,,1.359,formalin,
IYS2022-Shimada-4-20-Bongo,1,IYS2022-Shimada-4-20-Bongo-1,IYS2022-Shimada-4-20-Bongo-1-633,SCOLECITHRICELLA MINOR V,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,C5,,,Species,,,,96,Total,70.65,,1.359,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-634,AETIDEIDAE III,Aetideidae,urn:lsid:marinespecies.org:taxname:104075,C3,,,Family,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-635,AETIDEUS PACIFICUS V,Aetideus pacificus,urn:lsid:marinespecies.org:taxname:254648,C5,,,Species,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-636,AGLANTHA DIGITALE (MEDIUM),Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,,,,Species,,,,4,Total,70.65,,0.057,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-637,CANDACIA COLUMBIAE AM,Candacia columbiae,urn:lsid:marinespecies.org:taxname:349800,C6,male,,Species,,,,2,Total,70.65,,0.028,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-638,CLIONE LIMACINA (XSMALL),Clione limacina,urn:lsid:marinespecies.org:taxname:139178,juvenile,,,Species,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-639,CONCHOECIA SP.,Conchoecia,urn:lsid:marinespecies.org:taxname:127533,,,,Genus,,,,128,Total,70.65,,1.812,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-640,CYPHOCARIS CHALLENGERI,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,,,,Species,,,,2,Total,70.65,,0.028,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-641,EUCALANUS BUNGII IV,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,C4,,,Species,,,,10,Total,70.65,,0.142,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-642,EUCALANUS BUNGII V,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,C5,,,Species,,,,20,Total,70.65,,0.283,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-643,EUKROHNIA HAMATA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,,,,Species,,,,512,Total,70.65,,7.247,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-644,EUPHAUSIACEA CALYPTOPIS,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,calyptopis,,,Order,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-645,GAETANUS SIMPLEX AF,Gaetanus simplex,urn:lsid:marinespecies.org:taxname:346494,C6,female,,Species,,,,6,Total,70.65,,0.085,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-646,GASTROPODA (ECHINOSPIRA LARVAE),Gastropoda,urn:lsid:marinespecies.org:taxname:101,larva,,,Class,,,,2,Total,70.65,,0.028,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-647,HETERORHABDUS TANNERI AF,Heterorhabdus tanneri,urn:lsid:marinespecies.org:taxname:196782,C6,female,,Species,,,,2,Total,70.65,,0.028,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-648,LIMACINA HELICINA (EXTRA SMALL),Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,juvenile,,,Species,,,,768,Total,70.65,,10.87,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-649,MESOCALANUS TENUICORNIS II,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,C2,,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-650,MESOCALANUS TENUICORNIS III,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,C3,,,Species,,,,128,Total,70.65,,1.812,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-651,MESOCALANUS TENUICORNIS IV,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,C4,,,Species,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-652,MESOCALANUS TENUICORNIS V,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,C5,,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-653,METRIDIA PACIFICA AF,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C6,female,,Species,,,,640,Total,70.65,,9.059,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-654,METRIDIA PACIFICA I,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C1,,,Species,,,,192,Total,70.65,,2.718,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-655,METRIDIA PACIFICA II,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C2,,,Species,,,,768,Total,70.65,,10.87,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-656,METRIDIA PACIFICA III,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C3,,,Species,,,,1600,Total,70.65,,22.647,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-657,METRIDIA PACIFICA IV,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C4,,,Species,,,,1472,Total,70.65,,20.835,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-658,METRIDIA PACIFICA V,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,C5,,,Species,,,,1152,Total,70.65,,16.306,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-659,MICROCALANUS SP. V,Microcalanus,urn:lsid:marinespecies.org:taxname:104164,C5,,,Genus,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-660,NEOCALANUS CRISTATUS I,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C1,,,Species,,,,192,Total,70.65,,2.718,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-661,NEOCALANUS CRISTATUS II,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C2,,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-662,NEOCALANUS CRISTATUS III,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C3,,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-663,NEOCALANUS CRISTATUS IV,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C4,,,Species,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-664,NEOCALANUS CRISTATUS V,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,C5,,,Species,,,,80,Total,70.65,,1.132,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-665,NEOCALANUS FLEMINGERI V,Neocalanus flemingeri,urn:lsid:marinespecies.org:taxname:353708,C5,,,Species,,,,2,Total,70.65,,0.028,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-666,NEOCALANUS FLEMINGERI/PLUMCHRUS I,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C1,,,Genus,,,,1024,Total,70.65,,14.494,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-667,NEOCALANUS FLEMINGERI/PLUMCHRUS II,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C2,,,Genus,,,,1024,Total,70.65,,14.494,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-668,NEOCALANUS FLEMINGERI/PLUMCHRUS III,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C3,,,Genus,,,,768,Total,70.65,,10.87,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-669,NEOCALANUS FLEMINGERI/PLUMCHRUS IV,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,C4,,,Genus,,,,512,Total,70.65,,7.247,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-670,OIKOPLEURA SP. (SMALL),Oikopleura,urn:lsid:marinespecies.org:taxname:103367,juvenile,,,Genus,,,,448,Total,70.65,,6.341,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-671,OITHONA SIMILIS AF,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,C6,female,,Species,,,,2112,Total,70.65,,29.894,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-672,OITHONA SIMILIS AM,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,C6,male,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-673,OITHONA SP. COPEPODIDS,Oithona,urn:lsid:marinespecies.org:taxname:106485,C4-C5,,,Genus,,,,1856,Total,70.65,,26.27,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-674,OITHONA SPINIROSTRIS AF,Oithona spinirostris,urn:lsid:marinespecies.org:taxname:157737,C6,female,,Species,,,,320,Total,70.65,,4.529,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-675,PARAEUCHAETA ELONGATA III,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,C3,,,Species,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-676,PARAEUCHAETA ELONGATA V,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,C5,,,Species,,,,4,Total,70.65,,0.057,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-677,PARASAGITTA ELEGANS,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,,,,Species,,,,4,Total,70.65,,0.057,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-678,PARASAGITTA ELEGANS (SMALL),Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,juvenile,,,Species,,,,32,Total,70.65,,0.453,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-679,PLEUROMAMMA SCUTULLATA AF,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,C6,female,,Species,,,,12,Total,70.65,,0.17,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-680,PLEUROMAMMA SCUTULLATA AM,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,C6,male,,Species,,,,8,Total,70.65,,0.113,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-681,PLEUROMAMMA SCUTULLATA V,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,C5,,,Species,,,,6,Total,70.65,,0.085,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-682,PRIMNO MACROPA,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,,,,Species,,,,1,Total,70.65,,0.014,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-683,PSEUDOCALANUS SP. AF,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C6,female,,Genus,,,,1408,Total,70.65,,19.929,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-684,PSEUDOCALANUS SP. AM,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C6,male,,Genus,,,,256,Total,70.65,,3.623,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-685,PSEUDOCALANUS SP. III,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C3,,,Genus,,,,832,Total,70.65,,11.776,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-686,PSEUDOCALANUS SP. IV,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C4,,,Genus,,,,1984,Total,70.65,,28.082,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-687,PSEUDOCALANUS SP. V,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,C5,,,Genus,,,,1728,Total,70.65,,24.459,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-688,RACOVITZANUS ANTARCTICUS V,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,C5,,,Species,,,,16,Total,70.65,,0.226,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-689,SCOLECITHRICELLA MINOR AF,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,C6,female,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-690,SCOLECITHRICELLA MINOR AM,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,C6,male,,Species,,,,64,Total,70.65,,0.906,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-691,SCOLECITHRICELLA MINOR V,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,C5,,,Species,,,,256,Total,70.65,,3.623,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-692,SERGESTES SIMILIS,Sergestes similis,urn:lsid:marinespecies.org:taxname:240788,,,,Species,,,,12,Total,70.65,,0.17,formalin,
IYS2022-Shimada-4-21-Bongo,1,IYS2022-Shimada-4-21-Bongo-1,IYS2022-Shimada-4-21-Bongo-1-693,THEMISTO PACIFICA,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,,,,Species,,,,2,Total,70.65,,0.028,formalin,
