station_event_id,original_event_id,catch_id,original_catch_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,taxonomic_rank,identified_by,date_identified,lifestage,catch_count,count_method,catch_weight,catch_weight_units,weight_method,comments
IYS2020-Legacy-17-Trawl,,IYS2020-Legacy-17-Trawl-132,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,,,0.054,kilograms,,
IYS2020-Legacy-17-Trawl,,IYS2020-Legacy-17-Trawl-133,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,,,,,3,,,kilograms,,
IYS2020-Legacy-17-Trawl,,IYS2020-Legacy-17-Trawl-134,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,10,,,kilograms,,
IYS2020-Legacy-18-Trawl,,IYS2020-Legacy-18-Trawl-135,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,7.02,kilograms,,[in pieces]
IYS2020-Legacy-18-Trawl,,IYS2020-Legacy-18-Trawl-136,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,45,,0.256,kilograms,,
IYS2020-Legacy-18-Trawl,,IYS2020-Legacy-18-Trawl-137,,Phacellophora camtschatica,,Fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,,,,,1,,0.257,kilograms,,[ a piece of one]
IYS2020-Legacy-19-Trawl,,IYS2020-Legacy-19-Trawl-138,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,0.388,kilograms,,
IYS2020-Legacy-19-Trawl,,IYS2020-Legacy-19-Trawl-139,,Aurelia sp.,,Jellyfish,Aurelia,urn:lsid:marinespecies.org:taxname:135263,,,,,1,,0.088,kilograms,,
IYS2020-Legacy-19-Trawl,,IYS2020-Legacy-19-Trawl-140,,Chrysaora melanaster,,Jellyfish,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,,,,,1,,0.068,kilograms,,
IYS2020-Legacy-19-Trawl,,IYS2020-Legacy-19-Trawl-141,,Hormiphora cucumis,,ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,,,0.576,kilograms,,
IYS2020-Legacy-19-Trawl,,IYS2020-Legacy-19-Trawl-142,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,,,,,20,,,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-143,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,,,,,6,,,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-144,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,55,,0.191,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-145,,Lipolagus ochotensis,,Popeye blacksmelt,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,,,,,1,,,kilograms,,[no head]
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-146,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,0.275,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-147,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,5.725,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-148,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,725,,0.174,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-149,,Abraliopsis Felis,,Squid,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,,,,,35,,,kilograms,,[no total weight as 6 were mantle only(1g)]
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-150,,Boreoteuthis borealis,,Squid,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,,,,,5,,0.102,kilograms,,[juveniles] [species ID confirmed by microscopy]
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-151,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,981,,1.413,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-152,,Symbolophorus californiensis,,Myctophid,Symbolophorus californiensis,urn:lsid:marinespecies.org:taxname:272733,,,,,1,,0.007,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-153,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,,,0.186,kilograms,,[no estimated count as remainder in pieces]
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-154,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,1,,,kilograms,,
IYS2020-Legacy-20-Trawl,,IYS2020-Legacy-20-Trawl-155,,Gonatidae,,Squid,Gonatidae,urn:lsid:marinespecies.org:taxname:11743,,,,,,,0.01,kilograms,,
IYS2020-Legacy-21-Trawl,,IYS2020-Legacy-21-Trawl-156,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,4.152,kilograms,,
IYS2020-Legacy-21-Trawl,,IYS2020-Legacy-21-Trawl-157,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,1,,0.006,kilograms,,
IYS2020-Legacy-21-Trawl,,IYS2020-Legacy-21-Trawl-158,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,1,,,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-159,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,2.335,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-160,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,24,,0.049,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-161,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,1,,,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-162,,Phacellophora sp,,Jellyfish,Phacellophora,urn:lsid:marinespecies.org:taxname:135266,,,,,1,,0.069,kilograms,,[confirm species: P. camtschatica on UBC data but P. melonaster on catch sheet]
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-163,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,84,,0.037,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-164,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,45,,0.071,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-165,,Abraliopsis Felis,,Squid,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,,,,,2,,0.008,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-166,,Gonatidae,,Squid,Gonatidae,urn:lsid:marinespecies.org:taxname:11743,,,,,4,,0.022,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-167,,Hormiphora cucumis,,Jellyfish,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,,,1.364,kilograms,,
IYS2020-Legacy-22-Trawl,,IYS2020-Legacy-22-Trawl-168,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,5.052,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-169,,Aurelia sp.,,Jellyfish,Aurelia,urn:lsid:marinespecies.org:taxname:135263,,,,,,,0.282,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-170,,Chrysaora melanaster,,Jellyfish,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,,,,,,,9.557,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-171,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,37,,0.065,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-172,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,5.73,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-173,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,137,,0.14,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-174,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,192,,0.274,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-175,,Abraliopsis Felis,,Squid,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,,,,,7,,0.016,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-176,,Boreoteuthis borealis,,Squid,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,,,,,9,,0.146,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-177,,Onychoteuthis borealijaponica,,Squid,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,,,,,5,,0.918,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-178,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,,,0.114,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-179,,Periphylla,,Helmet jellyfish,Periphylla,urn:lsid:marinespecies.org:taxname:135252,,,,,1,,0.003,kilograms,,[species confirmation to be validated:  photo taken]
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-180,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,2.617,kilograms,,
IYS2020-Legacy-23-Trawl,,IYS2020-Legacy-23-Trawl-181,,Calycopsis sp.,,Jellyfish,Calycopsis,urn:lsid:marinespecies.org:taxname:117028,,,,,7,,0.016,kilograms,,[photo available]
IYS2020-Legacy-24-Trawl,,IYS2020-Legacy-24-Trawl-182,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,0.356,kilograms,,[genetic sample #1658-scintillation vial]
IYS2020-Legacy-24-Trawl,,IYS2020-Legacy-24-Trawl-183,,Anotopterus nikparini,,Daggertooth,Anotopterus nikparini,urn:lsid:marinespecies.org:taxname:272040,,,,,1,,0.017,kilograms,,
IYS2020-Legacy-24-Trawl,,IYS2020-Legacy-24-Trawl-184,,Aurelia sp.,,Jellyfish,Aurelia,urn:lsid:marinespecies.org:taxname:135263,,,,,,,0.667,kilograms,,[genetic sample #1659-scintillation vial]
IYS2020-Legacy-24-Trawl,,IYS2020-Legacy-24-Trawl-185,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,3,,0.009,kilograms,,[genetic sample #1657-scintillation vial]
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-186,,Limacina helicina,,Pteropoda (sea snail),Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,,,,,500,,,kilograms,,[genetic sample #1710-scintillation vial]
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-187,,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,,,,,7,,,kilograms,,
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-188,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,,,,,22,,,kilograms,,
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-189,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,14,,,kilograms,,[use otoliths with caution - may be mixed up]
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-190,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,,kilograms,,[estimate of volume only as no weight taken.  Used set 32 as comparison when 1/2 grey tray = 7.5 L.  This set full grey tray]
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-191,,Sebastes sp.,,Rockfish larvae,Sebastes,urn:lsid:marinespecies.org:taxname:126175,,,,larvae,32,,0.002,kilograms,,[genetic sample #1709-scintillation vial]
IYS2020-Legacy-25-Trawl,,IYS2020-Legacy-25-Trawl-192,,Sebastes melanops,,Black rockfish,Sebastes melanops,urn:lsid:marinespecies.org:taxname:274817,,,,,2,,2.93,kilograms,,[genetic sample #1700-scintillation vial][female stage VI: spawned put]
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-193,,Hyperia sp.,,Amphipoda,Hyperia,urn:lsid:marinespecies.org:taxname:101796,,,,,4,,,kilograms,,[genetic sample #1708-scintillation vial][female stage VI: spawned put]
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-194,,Themisto pacifica,,Amphipoda,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,,,,,8,,,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-195,,Sebastes sp.,,Rockfish larvae,Sebastes,urn:lsid:marinespecies.org:taxname:126175,,,,larvae,3,,3e-04,kilograms,,[no species id]
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-196,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,3.366,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-197,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,4,,0.01,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-198,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,239,,0.086,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-199,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,3,,0.0015,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-200,,Oncorhynchus gorbuscha,,Pink Salmon,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,,,,,1,,,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-201,,Limacina helicina,,Pteropoda (sea snail),Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,,,,,1000,,,kilograms,,"[no total count or total weight, visual estimate only]"
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-202,,Pasiphaea pacifica,,shrimp,Pasiphaea pacifica,urn:lsid:marinespecies.org:taxname:514245,,,,,145,,0.094,kilograms,,
IYS2020-Legacy-26-Trawl,,IYS2020-Legacy-26-Trawl-203,,Dosidicus gigas,,Squid - juv,Dosidicus gigas,urn:lsid:marinespecies.org:taxname:342291,,,,juvenile,6,,0.162,kilograms,,"[spcies confirmation required- Russia: no hooks, 2 rows suckers on arms,tentacular club - 4rows][dfo sample in plastic bag to separate from others in jar]"
IYS2020-Legacy-27-Trawl,,IYS2020-Legacy-27-Trawl-204,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,0.017,kilograms,,[all pieces]
IYS2020-Legacy-27-Trawl,,IYS2020-Legacy-27-Trawl-205,,Citharichthys stigmaeus,,"Speckled sanddab larvae (all white, no spots)",Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,,,,larvae,10,,0.003,kilograms,,[1 in 4L so expanded is 10 in 40L][genetic sample #1698-scintillation vial][confirm ID - same as one Aleksey ID'd in set 1]
IYS2020-Legacy-27-Trawl,,IYS2020-Legacy-27-Trawl-206,,Limacina helicina,,Pteropoda (sea snail),Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,,,,,1000,,,kilograms,,[no total catch count or weight.  Minimum number would be 1000 as UBC took 100 from subsample]
IYS2020-Legacy-27-Trawl,,IYS2020-Legacy-27-Trawl-207,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,10,,0.01,kilograms,,[1 in 4L so expanded is 10 in 40L][genetic sample #1698-scintillation vial]
IYS2020-Legacy-27-Trawl,,IYS2020-Legacy-27-Trawl-208,,Sebastes sp.,,Black rockfish larvae,Sebastes,urn:lsid:marinespecies.org:taxname:126175,,,,larvae,40,,,kilograms,,[4 in 4L so expanded is 40 in 40L][genetic sample #1697-scintillation vial][species ID - possibly Sebastes melanops but needs verification][photo taken]
IYS2020-Legacy-27-Trawl,,IYS2020-Legacy-27-Trawl-209,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,36,kilograms,,[ID by UBC]
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-210,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,0.208,kilograms,,
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-211,,Chrysaora melanaster,,Jellyfish,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,,,,,13,,11,kilograms,,
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-212,,Citharichthys stigmaeus,,"Speckled sanddab larvae (all white, no spots)",Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,,,,larvae,23,,,kilograms,,[5 in 3.3kg subsample so 23 in total volume 15.2kg]
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-213,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,,,,,1,,,kilograms,,
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-214,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,123,,0.21936,kilograms,,
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-215,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,11.96883,kilograms,,[no volume recorded][species ID UBC]
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-216,,Boreoteuthis borealis,,Squid,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,,,,,114,,0.384,kilograms,,
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-217,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,1066,,0.028,kilograms,,
IYS2020-Legacy-28-Trawl,,IYS2020-Legacy-28-Trawl-218,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,691,,1.279,kilograms,,"[Total estimated by subsample of subsample.   150 individuals from subsample  weighed0.185kg.  Exapnded to subsample using subsample weight of0.28kg. Total weight est. extrapolated, m=1.279kg (subs. weight est. 0.28kg x 4.57); n=691 calculated from 1279g/1.85(avg. weight of individuals)] [clarify expansion]"
IYS2020-Legacy-29-Trawl,,IYS2020-Legacy-29-Trawl-219,,Aurelia sp.,,Jellyfish,Aurelia,urn:lsid:marinespecies.org:taxname:135263,,,,,1,,0.416,kilograms,,
IYS2020-Legacy-29-Trawl,,IYS2020-Legacy-29-Trawl-220,,Chrysaora melanaster,,Jellyfish,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,,,,,1,,0.558,kilograms,,
IYS2020-Legacy-29-Trawl,,IYS2020-Legacy-29-Trawl-221,,Oncorhynchus keta,,Chum Salmon,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,,,,,4,,,kilograms,,
IYS2020-Legacy-29-Trawl,,IYS2020-Legacy-29-Trawl-222,,Phacellophora camtschatica,,Fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,,,,,1,,0.04,kilograms,,
IYS2020-Legacy-29-Trawl,,IYS2020-Legacy-29-Trawl-223,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,5.332,kilograms,,
IYS2020-Legacy-30-Trawl,,IYS2020-Legacy-30-Trawl-224,,Anotopterus nikparini,,Daggertooth,Anotopterus nikparini,urn:lsid:marinespecies.org:taxname:272040,,,,,1,,0.054,kilograms,,
IYS2020-Legacy-30-Trawl,,IYS2020-Legacy-30-Trawl-225,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,18,,0.06,kilograms,,
IYS2020-Legacy-30-Trawl,,IYS2020-Legacy-30-Trawl-226,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,1,,,kilograms,,[sea louse sample taken in #1720]
IYS2020-Legacy-30-Trawl,,IYS2020-Legacy-30-Trawl-227,,Sebastes melanops,,Black rockfish,Sebastes melanops,urn:lsid:marinespecies.org:taxname:274817,,,,,1,,2.059,kilograms,,"[oto broken][reproductive state VI, female]"
IYS2020-Legacy-30-Trawl,,IYS2020-Legacy-30-Trawl-228,,Phacellophora camtschatica,,Jellyfish,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,,,,,,,0.737,kilograms,,
IYS2020-Legacy-30-Trawl,,IYS2020-Legacy-30-Trawl-229,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,3.271,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-230,,Abraliopsis Felis,,Squid,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,,,,,3,,0.012,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-231,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,3.351,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-232,,Boreoteuthis borealis,,Squid,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,,,,,14,,0.054,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-233,,Citharichthys stigmaeus,,"Speckled sanddab larvae (all white, no spots)",Citharichthys stigmaeus,urn:lsid:marinespecies.org:taxname:275696,,,,larvae,9,,0.00284,kilograms,,[confirm species:  left eye flounder]
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-234,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,9,,0.01704,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-235,,Euphausiid,,Krill,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,,,,,,,5.8788,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-236,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,156,,0.5254,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-237,,Oncorhynchus kisutch,,Coho Salmon,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,,,,,1,,,kilograms,,[operculum number is floy tag number]
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-238,,Oncorhynchus nerka,,Sockeye Salmon,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,,,,,1,,,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-239,,Onychoteuthis borealijaponica,,Squid,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,,,,,4,,0.77,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-240,,Phacellophora camtschatica,,Fried egg jelly,Phacellophora camtschatica,urn:lsid:marinespecies.org:taxname:135309,,,,,2,,0.087,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-241,,Stenobrachius leucopsarus,,Myctophid,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,,,,,105,,0.01988,kilograms,,
IYS2020-Legacy-31-Trawl,,IYS2020-Legacy-31-Trawl-242,,Tarletonbeania crenularis,,Myctophid,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,,,,,329,,0.2556,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-243,,Abraliopsis Felis,,Squid,Abraliopsis felis,urn:lsid:marinespecies.org:taxname:341849,,,,,1,,0.002,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-244,,Aequorea sp.,,Jellyfish,Aequorea,urn:lsid:marinespecies.org:taxname:116998,,,,,,,1.87,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-245,,Aurelia sp.,,Jellyfish,Aurelia,urn:lsid:marinespecies.org:taxname:135263,,,,,,,0.56,kilograms,,[genetic sample #1708- scintillation vial]
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-246,,Diaphus theta,,Myctophid,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,,,,,3,,0.007,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-247,,Gonatidae,,Squid,Gonatidae,urn:lsid:marinespecies.org:taxname:11743,,,,,6,,0.002,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-248,,Thysanoessa spinifera,,Krill,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,,,,,,,7.072,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-249,,Hormiphora cucumis,,Ctenophore,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,,,,,,,0.82,kilograms,,
IYS2020-Legacy-32-Trawl,,IYS2020-Legacy-32-Trawl-250,,Microstomus pacificus,,Dover Sole larvae,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,,,,larvae,1,,,kilograms,,[genetic sample #1716]
