station_event_id,original_event_id,catch_id,original_catch_id,specimen_id,original_specimen_id,verbatim_identification,species_recorded,common_name,scientific_name,scientific_name_id,lifestage,sex,taxonomic_rank,size_class_mm,number_measured,specimen_length,specimen_length_units,length_type,specimen_length2,specimen_length2_units,length_type2,specimen_weight,specimen_weight2,weight_units,weight_type,marks_scars,visceral_adhesion,comments
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0363,IYS2022-002-059-198-0363,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,63,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0364,IYS2022-002-059-198-0364,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,39,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0365,IYS2022-002-059-198-0365,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,63,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0366,IYS2022-002-059-198-0366,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,38,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0367,IYS2022-002-059-198-0367,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,40,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0368,IYS2022-002-059-198-0368,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,68,Millimeters,Fork Length,,,,3,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0369,IYS2022-002-059-198-0369,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,63,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0370,IYS2022-002-059-198-0370,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,65,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0371,IYS2022-002-059-198-0371,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,59,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0372,IYS2022-002-059-198-0372,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,69,Millimeters,Fork Length,,,,4,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0373,IYS2022-002-059-198-0373,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,46,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0374,IYS2022-002-059-198-0374,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,67,Millimeters,Fork Length,,,,3,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0375,IYS2022-002-059-198-0375,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,76,Millimeters,Fork Length,,,,5,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0376,IYS2022-002-059-198-0376,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,65,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0377,IYS2022-002-059-198-0377,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,76,Millimeters,Fork Length,,,,4,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0378,IYS2022-002-059-198-0378,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,44,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0379,IYS2022-002-059-198-0379,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,34,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0380,IYS2022-002-059-198-0380,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,63,Millimeters,Fork Length,,,,3,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0381,IYS2022-002-059-198-0381,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,54,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0382,IYS2022-002-059-198-0382,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,59,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0383,IYS2022-002-059-198-0383,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,36,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0384,IYS2022-002-059-198-0384,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,49,Millimeters,Fork Length,,,,1,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-198,IYS2022-002-059-198,IYS2022-Franklin-5-47-144-Trawl-198-0385,IYS2022-002-059-198-0385,Stenobrachius leucopsarus,Northern Lampfish,Northern Lampfish,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,unknown,unknown,species,,,61,Millimeters,Fork Length,,,,2,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0022,IYS2022-002-059-3X0-0022,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,64,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0023,IYS2022-002-059-3X0-0023,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,46,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0024,IYS2022-002-059-3X0-0024,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,55,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0025,IYS2022-002-059-3X0-0025,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,65,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0026,IYS2022-002-059-3X0-0026,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,60,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0027,IYS2022-002-059-3X0-0027,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,60,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0028,IYS2022-002-059-3X0-0028,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,46,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0029,IYS2022-002-059-3X0-0029,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,58,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0030,IYS2022-002-059-3X0-0030,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,55,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0031,IYS2022-002-059-3X0-0031,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,49,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0032,IYS2022-002-059-3X0-0032,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,29,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0033,IYS2022-002-059-3X0-0033,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,41,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0034,IYS2022-002-059-3X0-0034,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,68,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0035,IYS2022-002-059-3X0-0035,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,36,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-3X0,IYS2022-002-059-3X0,IYS2022-Franklin-5-47-144-Trawl-3X0-0036,IYS2022-002-059-3X0-0036,Ctenophora,Ctenophora (Phylum),Comb Jellyfish,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,unknown,unknown,phylum,,,49,Millimeters,Total Length,,,,,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0012,IYS2022-002-059-95G-0012,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,76,Millimeters,Mantle Length,,,,22,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0013,IYS2022-002-059-95G-0013,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,71,Millimeters,Mantle Length,,,,18,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0014,IYS2022-002-059-95G-0014,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,89,Millimeters,Mantle Length,,,,30,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0015,IYS2022-002-059-95G-0015,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,69,Millimeters,Mantle Length,,,,20,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0016,IYS2022-002-059-95G-0016,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,70,Millimeters,Mantle Length,,,,20,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0017,IYS2022-002-059-95G-0017,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,64,Millimeters,Mantle Length,,,,14,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0018,IYS2022-002-059-95G-0018,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,75,Millimeters,Mantle Length,,,,20,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0019,IYS2022-002-059-95G-0019,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,68,Millimeters,Mantle Length,,,,20,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0020,IYS2022-002-059-95G-0020,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,71,Millimeters,Mantle Length,,,,16,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0021,IYS2022-002-059-95G-0021,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,58,Millimeters,Mantle Length,,,,10,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0022,IYS2022-002-059-95G-0022,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,59,Millimeters,Mantle Length,,,,12,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0023,IYS2022-002-059-95G-0023,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,52,Millimeters,Mantle Length,,,,10,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0024,IYS2022-002-059-95G-0024,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,59,Millimeters,Mantle Length,,,,12,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0025,IYS2022-002-059-95G-0025,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,61,Millimeters,Mantle Length,,,,12,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0026,IYS2022-002-059-95G-0026,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,61,Millimeters,Mantle Length,,,,10,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0027,IYS2022-002-059-95G-0027,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,55,Millimeters,Mantle Length,,,,10,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0028,IYS2022-002-059-95G-0028,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,63,Millimeters,Mantle Length,,,,12,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0029,IYS2022-002-059-95G-0029,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,57,Millimeters,Mantle Length,,,,8,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0030,IYS2022-002-059-95G-0030,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,71,Millimeters,Mantle Length,,,,18,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0031,IYS2022-002-059-95G-0031,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,79,Millimeters,Mantle Length,,,,16,,Grams,Wet weight,,,"NA"
IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,IYS2022-Franklin-5-47-144-Trawl-95G,IYS2022-002-059-95G,IYS2022-Franklin-5-47-144-Trawl-95G-0032,IYS2022-002-059-95G-0032,Gonatopsis borealis,Boreopacific Gonate Squid,Boreopacific Gonate Squid,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,unknown,unknown,species,,,59,Millimeters,Mantle Length,,,,12,,Grams,Wet weight,,,"NA"
