Station_Event_ID,Instrument_Type,Instrument_Model,Sampling_Depth_Dbar,sea_water_temperature,sea_water_salinity,sea_water_conductivity,sea_water_EC25,sea_water_density,sea_water_sigmaT,sea_water_turbidity,sea_water_chl_fluorescence,sea_water_chl_concentration,sea_water_dissolvedO2,sea_water_dissolvedO2_sat,sea_water_pH,sea_water_BOD5,Comments
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,326,4.035,33.881,NA,NA,1028.40762287141,26.8947601988566,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,327,4.037,33.883,NA,NA,1028.41361913045,26.8961547878596,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,328,4.04,33.884,NA,NA,1028.41871182477,26.8966520451538,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,329,4.042,33.884,NA,NA,1028.42312195128,26.8964556822707,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,330,4.042,33.884,NA,NA,1028.42775302077,26.8964630765536,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,331,4.043,33.885,NA,NA,1028.43306611139,26.8971639844483,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,332,4.043,33.885,NA,NA,1028.43769695057,26.8971713837907,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,333,4.041,33.885,NA,NA,1028.4425490069,26.8973825530916,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,334,4.038,33.884,NA,NA,1028.44671893391,26.8969000917396,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,335,4.034,33.885,NA,NA,1028.45258486791,26.8981101394609,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,336,4.032,33.886,NA,NA,1028.45822950728,26.8991165065081,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,337,4.03,33.887,NA,NA,1028.46387409438,26.9001228321206,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,338,4.029,33.888,NA,NA,1028.46940799911,26.901027394832,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,339,4.029,33.889,NA,NA,1028.47483117512,26.9018302276136,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,340,4.031,33.89,NA,NA,1028.48003283275,26.9024295796482,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,341,4.034,33.891,NA,NA,1028.48512345,26.9029270969927,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,342,4.02,33.89,NA,NA,1028.49051082276,26.9035628954973,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,343,4.014,33.891,NA,NA,1028.49659755596,26.9049752431326,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,344,4.013,33.893,NA,NA,1028.50292391171,26.9066751365278,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,345,4.012,33.895,NA,NA,1028.50925018696,26.9083750295486,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,346,4.018,33.898,NA,NA,1028.51559426826,26.9101594545696,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,347,4.027,33.901,NA,NA,1028.52160484214,26.9116382569546,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,348,4.028,33.902,NA,NA,1028.52691611532,26.9123393863249,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,349,4.025,33.904,NA,NA,1028.53346354628,26.9142428716511,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,350,4.025,33.908,NA,NA,1028.54126346382,26.9174321354399,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,351,4.033,33.911,NA,NA,1028.54738245964,26.9190117937974,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,352,4.039,33.913,NA,NA,1028.55292980659,26.9199989688345,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,353,4.043,33.914,NA,NA,1028.55790617594,26.9203941629016,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,354,4.044,33.915,NA,NA,1028.56321590875,26.9210950772433,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,355,4.045,33.916,NA,NA,1028.56852546148,26.9217959799878,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,356,4.042,33.916,NA,NA,1028.57348760493,26.9221092748899,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,357,4.036,33.917,NA,NA,1028.57957608172,26.9235235165313,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,358,4.029,33.918,NA,NA,1028.58577556086,26.9250391217863,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,359,4.028,33.92,NA,NA,1028.59210017845,26.9267392464744,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,360,4.032,33.923,NA,NA,1028.59866090518,26.9287258784777,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,361,4.034,33.925,NA,NA,1028.60465124699,26.9301205515519,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,362,4.034,33.927,NA,NA,1028.61086409229,26.9317188971204,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,363,4.039,33.93,NA,NA,1028.6173120877,26.9336032470787,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,364,4.045,33.932,NA,NA,1028.62285525891,26.934589821198,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,365,4.048,33.933,NA,NA,1028.62794003257,26.9350866682423,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,366,4.049,33.934,NA,NA,1028.633247807,26.935787520531,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,367,4.05,33.935,NA,NA,1028.63855540147,26.9364883612368,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,368,4.051,33.936,NA,NA,1028.64386281598,26.9371891903611,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,369,4.052,33.937,NA,NA,1028.64917005054,26.9378900079062,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,370,4.051,33.938,NA,NA,1028.65470075225,26.9387949875399,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,371,4.048,33.939,NA,NA,1028.66045501367,26.9399040633534,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,372,4.046,33.94,NA,NA,1028.66609741693,26.9409110289612,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,373,4.044,33.941,NA,NA,1028.67173976798,26.9419179531578,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,374,4.043,33.942,NA,NA,1028.67727024597,26.9428228591969,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,375,4.042,33.943,NA,NA,1028.6828006526,26.9437277578218,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,376,4.04,33.944,NA,NA,1028.68844283963,26.9447346038071,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,377,4.04,33.946,NA,NA,1028.69465365787,26.946332978215,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,378,4.04,33.947,NA,NA,1028.70007194878,26.9471359104186,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,379,4.039,33.949,NA,NA,1028.70639444419,26.9488362434481,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,380,4.039,33.95,NA,NA,1028.71181252705,26.9496391824043,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,381,4.039,33.952,NA,NA,1028.71802287586,26.9512375751783,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,382,4.04,33.953,NA,NA,1028.72332871265,26.9519385626731,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,383,4.04,33.955,NA,NA,1028.72953878206,26.9535369589826,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,384,4.039,33.956,NA,NA,1028.73506843524,26.9544418702951,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,385,4.038,33.958,NA,NA,1028.7413903708,26.9561422313868,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,386,4.038,33.959,NA,NA,1028.74680777528,26.9569451885147,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,387,4.038,33.962,NA,NA,1028.75380974474,26.9593390660236,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,388,4.038,33.964,NA,NA,1028.76001923924,26.9609374895208,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,389,4.037,33.965,NA,NA,1028.76554847074,26.9618424102207,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,390,4.036,33.967,NA,NA,1028.77186995435,26.9635427905475,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,391,4.033,33.968,NA,NA,1028.77762345204,26.9646515332784,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,392,4.032,33.97,NA,NA,1028.78394481547,26.9663518926682,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,393,4.031,33.971,NA,NA,1028.78947378321,26.9672567684934,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,394,4.028,33.973,NA,NA,1028.7960194603,26.9691608538365,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,395,4.025,33.974,NA,NA,1028.80177276579,26.9702693565314,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,396,4.023,33.976,NA,NA,1028.80820611656,26.9720714778941,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,397,4.023,33.978,NA,NA,1028.81441493162,26.9736699911919,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,398,4.022,33.979,NA,NA,1028.81994359056,26.9745747961351,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,399,4.022,33.98,NA,NA,1028.82535988984,26.9753778080196,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,400,4.022,33.98,NA,NA,1028.82998378685,26.9753853095801,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,401,4.022,33.981,NA,NA,1028.83539986576,26.9761883258602,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,402,4.021,33.982,NA,NA,1028.84092819788,26.9770931307125,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,403,4.019,33.984,NA,NA,1028.84736110391,26.9788952141685,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,404,4.012,33.985,NA,NA,1028.85356339258,26.9804102726443,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,405,4.009,33.987,NA,NA,1028.86010853448,26.9823138407087,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,406,4.011,33.989,NA,NA,1028.86609196317,26.9837091171082,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,407,4.012,33.991,NA,NA,1028.8721875059,26.9852060283404,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,408,4.012,33.992,NA,NA,1028.87760302971,26.9860090753414,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,409,4.011,33.993,NA,NA,1028.8831308905,26.9869138088375,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,410,4.011,33.995,NA,NA,1028.88933845915,26.9885124124239,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,411,4.009,33.995,NA,NA,1028.89418639828,26.9887232535773,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,412,4.008,33.996,NA,NA,1028.89971404527,26.9896279648208,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,413,4.006,33.998,NA,NA,1028.90614635864,26.9914298627364,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,414,4.004,33.999,NA,NA,1028.91178638129,26.9924361592564,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,415,4.002,34.001,NA,NA,1028.91821858485,26.994237992938,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,416,4,34.003,NA,NA,1028.92465073265,26.9960397976968,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,417,3.998,34.006,NA,NA,1028.93187505448,26.998637165171,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,418,3.996,34.008,NA,NA,1028.93830708906,27.0004389184735,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,419,3.996,34.009,NA,NA,1028.94372175062,27.0012420138612,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,420,3.995,34.01,NA,NA,1028.9492488768,27.0021466311184,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,421,3.994,34.011,NA,NA,1028.95477593175,27.0030512409569,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,422,3.992,34.012,NA,NA,1028.96041551315,27.0040573287256,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,423,3.99,34.013,NA,NA,1028.96605504258,27.0050633750752,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,424,3.988,34.015,NA,NA,1028.9724867256,27.0068650040532,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,425,3.987,34.016,NA,NA,1028.97801353733,27.0077695546431,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,426,3.987,34.017,NA,NA,1028.98342763898,27.0085726777404,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,427,3.987,34.018,NA,NA,1028.98884162681,27.0093758033565,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,428,3.987,34.019,NA,NA,1028.99425550083,27.0101789314915,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,429,3.986,34.02,NA,NA,1028.9997819813,27.0110834853585,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,430,3.984,34.021,NA,NA,1029.00542111462,27.0120894320034,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,431,3.983,34.023,NA,NA,1029.01173963588,27.0137896025942,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,432,3.981,34.024,NA,NA,1029.01737865949,27.0147954955219,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,433,3.978,34.025,NA,NA,1029.02313036931,27.0159026809013,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,434,3.975,34.026,NA,NA,1029.02888202315,27.0170097667892,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,435,3.974,34.028,NA,NA,1029.03520032713,27.0187098836032,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,436,3.973,34.029,NA,NA,1029.04072639262,27.019614326384,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,437,3.974,34.031,NA,NA,1029.04681896476,27.0211118841096,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,438,3.974,34.032,NA,NA,1029.05223203144,27.0219150529988,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,439,3.972,34.034,NA,NA,1029.05866280768,27.0237164619086,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,440,3.971,34.036,NA,NA,1029.06498068285,27.0254165860426,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,441,3.971,34.037,NA,NA,1029.07039347486,27.0262197669342,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,442,3.97,34.038,NA,NA,1029.07591905277,27.0271242082933,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,443,3.969,34.039,NA,NA,1029.08144455951,27.0280286422314,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,444,3.97,34.04,NA,NA,1029.08674412216,27.0287305847519,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,445,3.97,34.041,NA,NA,1029.0921564862,27.0295337767545,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,446,3.97,34.042,NA,NA,1029.09756873648,27.0303369712733,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,447,3.97,34.042,NA,NA,1029.10218878701,27.030344478693898,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,448,3.968,34.043,NA,NA,1029.10782690166,27.0313501645105,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,449,3.963,34.043,NA,NA,1029.11301192575,27.0318636702566,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,450,3.956,34.044,NA,NA,1029.1192148079,27.0333747804555,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,451,3.951,34.044,NA,NA,1029.12439947934,27.0338875441653,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,452,3.949,34.045,NA,NA,1029.13003743274,27.0348927988264,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,453,3.947,34.046,NA,NA,1029.13567533432,27.0358980120543,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,454,3.947,34.047,NA,NA,1029.1410873205,27.036701248858,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,455,3.946,34.048,NA,NA,1029.14661215766,27.0376054627393,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,456,3.943,34.049,NA,NA,1029.15236284923,27.0387115602427,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,457,3.941,34.05,NA,NA,1029.15800053588,27.039716653783,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,458,3.938,34.051,NA,NA,1029.16375112372,27.0408225872995,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,459,3.935,34.052,NA,NA,1029.16950165581,27.0419284212851,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,460,3.93,34.054,NA,NA,1029.17627006841,27.0440315488929,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,461,3.924,34.056,NA,NA,1029.18315123643,27.0462351388571,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,462,3.921,34.058,NA,NA,1029.18969366997,27.0481363497379,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,463,3.919,34.06,NA,NA,1029.19612318299,27.0499368222847,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,464,3.918,34.061,NA,NA,1029.20164765574,27.0508407741402,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,465,3.918,34.063,NA,NA,1029.20785124114,27.0524399156523,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,466,3.916,34.064,NA,NA,1029.21348847874,27.0534445056094,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,467,3.914,34.065,NA,NA,1029.2191256646,27.0544490541213,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,468,3.912,34.065,NA,NA,1029.22397071195,27.0546576989175,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,469,3.91,34.067,NA,NA,1029.23039988115,27.0564580268058,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,470,3.909,34.068,NA,NA,1029.23592396915,27.0573619045356,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,471,3.908,34.068,NA,NA,1029.24065591065,27.0574698996775,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,472,3.905,34.069,NA,NA,1029.24640579165,27.0585747905861,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,473,3.903,34.07,NA,NA,1029.25204266539,27.0595791073247,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,474,3.901,34.072,NA,NA,1029.25847155944,27.0613792788699,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,475,3.901,34.073,NA,NA,1029.26388236871,27.0621826201618,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,476,3.901,34.074,NA,NA,1029.26929306424,27.0629859639569,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,477,3.901,34.074,NA,NA,1029.27391159607,27.0629934120352,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,478,3.9,34.075,NA,NA,1029.27943513561,27.0638972159838,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,479,3.9,34.075,NA,NA,1029.28405348679,27.0639046657141,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,480,3.898,34.076,NA,NA,1029.28968996589,27.064908893502,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,481,3.893,34.077,NA,NA,1029.29566561273,27.0662142317112,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,482,3.891,34.078,NA,NA,1029.30130200016,27.067218307481,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,483,3.889,34.079,NA,NA,1029.30693833594,27.0682223417957,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,484,3.887,34.08,NA,NA,1029.31257462007,27.0692263346543,NA,NA,NA,NA,NA,NA,NA,NA
IYS2022-TINRO-3-29-CTD,CTD,SeaBird911,485,3.883,34.081,NA,NA,1029.31843697176,27.0704308094057,NA,NA,NA,NA,NA,NA,NA,NA
